sample_id,model_name,model_display_name,benchmark,completeness,efficiency,readability
Mbpp/58,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/580,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/581,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/583,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/585,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/586,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/587,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/588,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/589,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/59,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/590,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/591,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/592,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/593,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/594,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/596,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/597,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/598,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/599,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/6,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/600,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/602,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/603,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/604,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/605,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/606,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/607,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/608,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/61,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/610,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/611,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/612,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/614,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/615,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/616,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/618,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/619,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/62,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/620,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/622,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/623,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/624,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/626,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/628,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/629,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/63,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/630,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/631,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/632,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/633,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/635,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/637,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/638,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/639,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/64,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/641,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/643,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/644,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/65,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/66,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/67,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/68,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/69,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/7,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/70,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/71,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/72,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/720,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/721,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/722,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/723,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/724,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/725,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/726,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/728,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/730,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/731,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/732,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/733,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/734,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/735,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/736,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/737,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/739,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/74,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/740,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/741,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/742,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/743,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/744,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/745,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/748,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/749,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/75,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/750,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/751,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/752,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/753,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/754,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/755,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/757,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/758,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/759,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/760,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/762,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/763,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/764,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/765,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/766,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/767,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/769,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/77,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/770,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/771,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/772,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/773,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/775,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/777,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/778,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/780,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/781,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/782,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/784,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/785,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/786,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/787,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/788,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/79,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/790,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/791,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/792,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/793,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/794,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/796,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/797,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/798,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/799,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/8,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/80,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/800,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/801,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/803,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/804,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/805,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/806,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/807,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/808,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/809,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/82,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/84,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/85,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/86,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/87,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/88,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/89,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/9,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/90,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/91,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/92,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/93,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/94,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/95,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/96,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/97,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/98,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
Mbpp/99,ChatGPT,ChatGPT 5.2,mbpp_plus,,,
HumanEval/0,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/1,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/10,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/100,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/101,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/102,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/103,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/104,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/105,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/106,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/107,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/108,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/109,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/11,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/110,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/111,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/112,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/113,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/114,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/115,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/116,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/117,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/118,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/119,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/12,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/120,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/121,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/122,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/123,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/124,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/125,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/126,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/127,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/128,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/129,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/13,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/130,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/131,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/132,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/133,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/134,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/135,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/136,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/137,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/138,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/139,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/14,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/140,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/141,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/142,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/143,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/144,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/145,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/146,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/147,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/148,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/149,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/15,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/150,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/151,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/152,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/153,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/154,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/155,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/156,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/157,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/158,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/159,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/16,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/160,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/161,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/162,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/163,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/17,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/18,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/19,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/2,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/20,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/21,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/22,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/23,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/24,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/25,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/26,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/27,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/28,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/29,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/3,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/30,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/31,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/32,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/33,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/34,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/35,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/36,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/37,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/38,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/39,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/4,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/40,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/41,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/42,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/43,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/44,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/45,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/46,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/47,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/48,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/49,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/5,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/50,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/51,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/52,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/53,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/54,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/55,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/56,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/57,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/58,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/59,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/6,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/60,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/61,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/62,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/63,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/64,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/65,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/66,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/67,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/68,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/69,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/7,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/70,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/71,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/72,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/73,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/74,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/75,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/76,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/77,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/78,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/79,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/8,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/80,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/81,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/82,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/83,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/84,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/85,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/86,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/87,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/88,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/89,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/9,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/90,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/91,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/92,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/93,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/94,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/95,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/96,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/97,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/98,Claude,Claude Sonnet 4.5,humaneval_plus,,,
HumanEval/99,Claude,Claude Sonnet 4.5,humaneval_plus,,,
Mbpp/100,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/101,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/102,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/103,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/104,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/105,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/106,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/108,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/109,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/11,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/111,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/113,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/116,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/118,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/119,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/12,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/120,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/123,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/124,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/125,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/126,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/127,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/128,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/129,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/130,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/131,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/132,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/133,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/135,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/137,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/138,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/139,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/14,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/140,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/141,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/142,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/145,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/16,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/160,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/161,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/162,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/165,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/166,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/167,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/168,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/17,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/170,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/171,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/172,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/18,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/19,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/2,Claude,Claude Sonnet 4.5,mbpp_plus,,,
Mbpp/20,Claude,Claude Sonnet 4.5,mbpp_plus,,,
