sample_id,model_name,benchmark,completeness,efficiency,readability
bird_606,DeepSeek-V3.2,bird,,,
bird_607,DeepSeek-V3.2,bird,,,
bird_608,DeepSeek-V3.2,bird,,,
bird_609,DeepSeek-V3.2,bird,,,
bird_610,DeepSeek-V3.2,bird,,,
bird_611,DeepSeek-V3.2,bird,,,
bird_612,DeepSeek-V3.2,bird,,,
bird_613,DeepSeek-V3.2,bird,,,
bird_614,DeepSeek-V3.2,bird,,,
bird_615,DeepSeek-V3.2,bird,,,
bird_616,DeepSeek-V3.2,bird,,,
bird_617,DeepSeek-V3.2,bird,,,
bird_618,DeepSeek-V3.2,bird,,,
bird_619,DeepSeek-V3.2,bird,,,
bird_620,DeepSeek-V3.2,bird,,,
bird_621,DeepSeek-V3.2,bird,,,
bird_622,DeepSeek-V3.2,bird,,,
bird_623,DeepSeek-V3.2,bird,,,
bird_624,DeepSeek-V3.2,bird,,,
bird_625,DeepSeek-V3.2,bird,,,
bird_626,DeepSeek-V3.2,bird,,,
bird_627,DeepSeek-V3.2,bird,,,
bird_628,DeepSeek-V3.2,bird,,,
bird_629,DeepSeek-V3.2,bird,,,
bird_630,DeepSeek-V3.2,bird,,,
bird_631,DeepSeek-V3.2,bird,,,
bird_632,DeepSeek-V3.2,bird,,,
bird_633,DeepSeek-V3.2,bird,,,
bird_634,DeepSeek-V3.2,bird,,,
bird_635,DeepSeek-V3.2,bird,,,
bird_636,DeepSeek-V3.2,bird,,,
bird_637,DeepSeek-V3.2,bird,,,
bird_638,DeepSeek-V3.2,bird,,,
bird_639,DeepSeek-V3.2,bird,,,
bird_640,DeepSeek-V3.2,bird,,,
bird_641,DeepSeek-V3.2,bird,,,
bird_642,DeepSeek-V3.2,bird,,,
bird_643,DeepSeek-V3.2,bird,,,
bird_644,DeepSeek-V3.2,bird,,,
bird_645,DeepSeek-V3.2,bird,,,
bird_646,DeepSeek-V3.2,bird,,,
bird_647,DeepSeek-V3.2,bird,,,
bird_648,DeepSeek-V3.2,bird,,,
bird_649,DeepSeek-V3.2,bird,,,
bird_650,DeepSeek-V3.2,bird,,,
bird_651,DeepSeek-V3.2,bird,,,
bird_652,DeepSeek-V3.2,bird,,,
bird_653,DeepSeek-V3.2,bird,,,
bird_654,DeepSeek-V3.2,bird,,,
bird_655,DeepSeek-V3.2,bird,,,
bird_656,DeepSeek-V3.2,bird,,,
bird_657,DeepSeek-V3.2,bird,,,
bird_658,DeepSeek-V3.2,bird,,,
bird_659,DeepSeek-V3.2,bird,,,
bird_660,DeepSeek-V3.2,bird,,,
bird_661,DeepSeek-V3.2,bird,,,
bird_662,DeepSeek-V3.2,bird,,,
bird_663,DeepSeek-V3.2,bird,,,
bird_664,DeepSeek-V3.2,bird,,,
bird_665,DeepSeek-V3.2,bird,,,
bird_666,DeepSeek-V3.2,bird,,,
bird_667,DeepSeek-V3.2,bird,,,
bird_668,DeepSeek-V3.2,bird,,,
bird_669,DeepSeek-V3.2,bird,,,
bird_670,DeepSeek-V3.2,bird,,,
bird_671,DeepSeek-V3.2,bird,,,
bird_672,DeepSeek-V3.2,bird,,,
bird_673,DeepSeek-V3.2,bird,,,
bird_674,DeepSeek-V3.2,bird,,,
bird_675,DeepSeek-V3.2,bird,,,
bird_676,DeepSeek-V3.2,bird,,,
bird_677,DeepSeek-V3.2,bird,,,
bird_678,DeepSeek-V3.2,bird,,,
bird_679,DeepSeek-V3.2,bird,,,
bird_680,DeepSeek-V3.2,bird,,,
bird_681,DeepSeek-V3.2,bird,,,
bird_682,DeepSeek-V3.2,bird,,,
bird_683,DeepSeek-V3.2,bird,,,
bird_684,DeepSeek-V3.2,bird,,,
bird_685,DeepSeek-V3.2,bird,,,
bird_686,DeepSeek-V3.2,bird,,,
bird_687,DeepSeek-V3.2,bird,,,
bird_688,DeepSeek-V3.2,bird,,,
bird_689,DeepSeek-V3.2,bird,,,
bird_690,DeepSeek-V3.2,bird,,,
bird_691,DeepSeek-V3.2,bird,,,
bird_692,DeepSeek-V3.2,bird,,,
bird_693,DeepSeek-V3.2,bird,,,
bird_694,DeepSeek-V3.2,bird,,,
bird_695,DeepSeek-V3.2,bird,,,
bird_696,DeepSeek-V3.2,bird,,,
bird_697,DeepSeek-V3.2,bird,,,
bird_698,DeepSeek-V3.2,bird,,,
bird_699,DeepSeek-V3.2,bird,,,
bird_700,DeepSeek-V3.2,bird,,,
bird_701,DeepSeek-V3.2,bird,,,
bird_702,DeepSeek-V3.2,bird,,,
bird_703,DeepSeek-V3.2,bird,,,
bird_704,DeepSeek-V3.2,bird,,,
bird_705,DeepSeek-V3.2,bird,,,
bird_706,DeepSeek-V3.2,bird,,,
bird_707,DeepSeek-V3.2,bird,,,
bird_708,DeepSeek-V3.2,bird,,,
bird_709,DeepSeek-V3.2,bird,,,
bird_710,DeepSeek-V3.2,bird,,,
bird_711,DeepSeek-V3.2,bird,,,
bird_712,DeepSeek-V3.2,bird,,,
bird_713,DeepSeek-V3.2,bird,,,
bird_714,DeepSeek-V3.2,bird,,,
bird_715,DeepSeek-V3.2,bird,,,
bird_716,DeepSeek-V3.2,bird,,,
bird_717,DeepSeek-V3.2,bird,,,
bird_718,DeepSeek-V3.2,bird,,,
bird_719,DeepSeek-V3.2,bird,,,
bird_720,DeepSeek-V3.2,bird,,,
bird_721,DeepSeek-V3.2,bird,,,
bird_722,DeepSeek-V3.2,bird,,,
bird_723,DeepSeek-V3.2,bird,,,
bird_724,DeepSeek-V3.2,bird,,,
bird_725,DeepSeek-V3.2,bird,,,
bird_726,DeepSeek-V3.2,bird,,,
bird_727,DeepSeek-V3.2,bird,,,
bird_728,DeepSeek-V3.2,bird,,,
bird_729,DeepSeek-V3.2,bird,,,
bird_730,DeepSeek-V3.2,bird,,,
bird_731,DeepSeek-V3.2,bird,,,
bird_732,DeepSeek-V3.2,bird,,,
bird_733,DeepSeek-V3.2,bird,,,
bird_734,DeepSeek-V3.2,bird,,,
bird_735,DeepSeek-V3.2,bird,,,
bird_736,DeepSeek-V3.2,bird,,,
bird_737,DeepSeek-V3.2,bird,,,
bird_738,DeepSeek-V3.2,bird,,,
bird_739,DeepSeek-V3.2,bird,,,
bird_740,DeepSeek-V3.2,bird,,,
bird_741,DeepSeek-V3.2,bird,,,
bird_742,DeepSeek-V3.2,bird,,,
bird_743,DeepSeek-V3.2,bird,,,
bird_744,DeepSeek-V3.2,bird,,,
bird_745,DeepSeek-V3.2,bird,,,
bird_746,DeepSeek-V3.2,bird,,,
bird_747,DeepSeek-V3.2,bird,,,
bird_748,DeepSeek-V3.2,bird,,,
bird_749,DeepSeek-V3.2,bird,,,
bird_750,DeepSeek-V3.2,bird,,,
bird_751,DeepSeek-V3.2,bird,,,
bird_752,DeepSeek-V3.2,bird,,,
bird_753,DeepSeek-V3.2,bird,,,
bird_754,DeepSeek-V3.2,bird,,,
bird_755,DeepSeek-V3.2,bird,,,
bird_756,DeepSeek-V3.2,bird,,,
bird_757,DeepSeek-V3.2,bird,,,
bird_758,DeepSeek-V3.2,bird,,,
bird_759,DeepSeek-V3.2,bird,,,
bird_760,DeepSeek-V3.2,bird,,,
bird_761,DeepSeek-V3.2,bird,,,
bird_762,DeepSeek-V3.2,bird,,,
bird_763,DeepSeek-V3.2,bird,,,
bird_764,DeepSeek-V3.2,bird,,,
bird_765,DeepSeek-V3.2,bird,,,
bird_766,DeepSeek-V3.2,bird,,,
bird_767,DeepSeek-V3.2,bird,,,
bird_768,DeepSeek-V3.2,bird,,,
bird_769,DeepSeek-V3.2,bird,,,
bird_770,DeepSeek-V3.2,bird,,,
bird_771,DeepSeek-V3.2,bird,,,
bird_772,DeepSeek-V3.2,bird,,,
bird_773,DeepSeek-V3.2,bird,,,
bird_774,DeepSeek-V3.2,bird,,,
bird_775,DeepSeek-V3.2,bird,,,
bird_776,DeepSeek-V3.2,bird,,,
bird_777,DeepSeek-V3.2,bird,,,
bird_778,DeepSeek-V3.2,bird,,,
bird_779,DeepSeek-V3.2,bird,,,
bird_780,DeepSeek-V3.2,bird,,,
bird_781,DeepSeek-V3.2,bird,,,
bird_782,DeepSeek-V3.2,bird,,,
bird_783,DeepSeek-V3.2,bird,,,
bird_784,DeepSeek-V3.2,bird,,,
bird_785,DeepSeek-V3.2,bird,,,
bird_786,DeepSeek-V3.2,bird,,,
bird_787,DeepSeek-V3.2,bird,,,
bird_788,DeepSeek-V3.2,bird,,,
bird_789,DeepSeek-V3.2,bird,,,
bird_790,DeepSeek-V3.2,bird,,,
bird_791,DeepSeek-V3.2,bird,,,
bird_792,DeepSeek-V3.2,bird,,,
bird_793,DeepSeek-V3.2,bird,,,
bird_794,DeepSeek-V3.2,bird,,,
bird_795,DeepSeek-V3.2,bird,,,
bird_796,DeepSeek-V3.2,bird,,,
bird_797,DeepSeek-V3.2,bird,,,
bird_798,DeepSeek-V3.2,bird,,,
bird_799,DeepSeek-V3.2,bird,,,
bird_800,DeepSeek-V3.2,bird,,,
bird_801,DeepSeek-V3.2,bird,,,
bird_802,DeepSeek-V3.2,bird,,,
bird_803,DeepSeek-V3.2,bird,,,
bird_804,DeepSeek-V3.2,bird,,,
bird_805,DeepSeek-V3.2,bird,,,
bird_806,DeepSeek-V3.2,bird,,,
bird_807,DeepSeek-V3.2,bird,,,
bird_808,DeepSeek-V3.2,bird,,,
bird_809,DeepSeek-V3.2,bird,,,
bird_810,DeepSeek-V3.2,bird,,,
bird_811,DeepSeek-V3.2,bird,,,
bird_812,DeepSeek-V3.2,bird,,,
bird_813,DeepSeek-V3.2,bird,,,
bird_814,DeepSeek-V3.2,bird,,,
bird_815,DeepSeek-V3.2,bird,,,
bird_816,DeepSeek-V3.2,bird,,,
bird_817,DeepSeek-V3.2,bird,,,
bird_818,DeepSeek-V3.2,bird,,,
bird_819,DeepSeek-V3.2,bird,,,
bird_820,DeepSeek-V3.2,bird,,,
bird_821,DeepSeek-V3.2,bird,,,
bird_822,DeepSeek-V3.2,bird,,,
bird_823,DeepSeek-V3.2,bird,,,
bird_824,DeepSeek-V3.2,bird,,,
bird_825,DeepSeek-V3.2,bird,,,
bird_826,DeepSeek-V3.2,bird,,,
bird_827,DeepSeek-V3.2,bird,,,
bird_828,DeepSeek-V3.2,bird,,,
bird_829,DeepSeek-V3.2,bird,,,
bird_830,DeepSeek-V3.2,bird,,,
bird_831,DeepSeek-V3.2,bird,,,
bird_832,DeepSeek-V3.2,bird,,,
bird_833,DeepSeek-V3.2,bird,,,
bird_834,DeepSeek-V3.2,bird,,,
bird_835,DeepSeek-V3.2,bird,,,
bird_836,DeepSeek-V3.2,bird,,,
bird_837,DeepSeek-V3.2,bird,,,
bird_838,DeepSeek-V3.2,bird,,,
bird_839,DeepSeek-V3.2,bird,,,
bird_840,DeepSeek-V3.2,bird,,,
bird_841,DeepSeek-V3.2,bird,,,
bird_842,DeepSeek-V3.2,bird,,,
bird_843,DeepSeek-V3.2,bird,,,
bird_844,DeepSeek-V3.2,bird,,,
bird_845,DeepSeek-V3.2,bird,,,
bird_846,DeepSeek-V3.2,bird,,,
bird_847,DeepSeek-V3.2,bird,,,
bird_848,DeepSeek-V3.2,bird,,,
bird_849,DeepSeek-V3.2,bird,,,
bird_850,DeepSeek-V3.2,bird,,,
bird_851,DeepSeek-V3.2,bird,,,
bird_852,DeepSeek-V3.2,bird,,,
bird_853,DeepSeek-V3.2,bird,,,
bird_854,DeepSeek-V3.2,bird,,,
bird_855,DeepSeek-V3.2,bird,,,
bird_856,DeepSeek-V3.2,bird,,,
bird_857,DeepSeek-V3.2,bird,,,
bird_858,DeepSeek-V3.2,bird,,,
bird_859,DeepSeek-V3.2,bird,,,
bird_860,DeepSeek-V3.2,bird,,,
bird_861,DeepSeek-V3.2,bird,,,
bird_862,DeepSeek-V3.2,bird,,,
bird_863,DeepSeek-V3.2,bird,,,
bird_864,DeepSeek-V3.2,bird,,,
bird_865,DeepSeek-V3.2,bird,,,
bird_866,DeepSeek-V3.2,bird,,,
bird_867,DeepSeek-V3.2,bird,,,
bird_868,DeepSeek-V3.2,bird,,,
bird_869,DeepSeek-V3.2,bird,,,
bird_870,DeepSeek-V3.2,bird,,,
bird_871,DeepSeek-V3.2,bird,,,
bird_872,DeepSeek-V3.2,bird,,,
bird_873,DeepSeek-V3.2,bird,,,
bird_874,DeepSeek-V3.2,bird,,,
bird_875,DeepSeek-V3.2,bird,,,
bird_876,DeepSeek-V3.2,bird,,,
bird_877,DeepSeek-V3.2,bird,,,
bird_878,DeepSeek-V3.2,bird,,,
bird_879,DeepSeek-V3.2,bird,,,
bird_880,DeepSeek-V3.2,bird,,,
bird_881,DeepSeek-V3.2,bird,,,
bird_882,DeepSeek-V3.2,bird,,,
bird_883,DeepSeek-V3.2,bird,,,
bird_884,DeepSeek-V3.2,bird,,,
bird_885,DeepSeek-V3.2,bird,,,
bird_886,DeepSeek-V3.2,bird,,,
bird_887,DeepSeek-V3.2,bird,,,
bird_888,DeepSeek-V3.2,bird,,,
bird_889,DeepSeek-V3.2,bird,,,
bird_890,DeepSeek-V3.2,bird,,,
bird_891,DeepSeek-V3.2,bird,,,
bird_892,DeepSeek-V3.2,bird,,,
bird_893,DeepSeek-V3.2,bird,,,
bird_894,DeepSeek-V3.2,bird,,,
bird_895,DeepSeek-V3.2,bird,,,
bird_896,DeepSeek-V3.2,bird,,,
bird_897,DeepSeek-V3.2,bird,,,
bird_898,DeepSeek-V3.2,bird,,,
bird_899,DeepSeek-V3.2,bird,,,
bird_900,DeepSeek-V3.2,bird,,,
bird_901,DeepSeek-V3.2,bird,,,
bird_902,DeepSeek-V3.2,bird,,,
bird_903,DeepSeek-V3.2,bird,,,
bird_904,DeepSeek-V3.2,bird,,,
bird_905,DeepSeek-V3.2,bird,,,
bird_906,DeepSeek-V3.2,bird,,,
bird_907,DeepSeek-V3.2,bird,,,
bird_908,DeepSeek-V3.2,bird,,,
bird_909,DeepSeek-V3.2,bird,,,
bird_910,DeepSeek-V3.2,bird,,,
bird_911,DeepSeek-V3.2,bird,,,
bird_912,DeepSeek-V3.2,bird,,,
bird_913,DeepSeek-V3.2,bird,,,
bird_914,DeepSeek-V3.2,bird,,,
bird_915,DeepSeek-V3.2,bird,,,
bird_916,DeepSeek-V3.2,bird,,,
bird_917,DeepSeek-V3.2,bird,,,
bird_918,DeepSeek-V3.2,bird,,,
bird_919,DeepSeek-V3.2,bird,,,
bird_920,DeepSeek-V3.2,bird,,,
bird_921,DeepSeek-V3.2,bird,,,
bird_922,DeepSeek-V3.2,bird,,,
bird_923,DeepSeek-V3.2,bird,,,
bird_924,DeepSeek-V3.2,bird,,,
bird_925,DeepSeek-V3.2,bird,,,
bird_926,DeepSeek-V3.2,bird,,,
bird_927,DeepSeek-V3.2,bird,,,
bird_928,DeepSeek-V3.2,bird,,,
bird_929,DeepSeek-V3.2,bird,,,
bird_930,DeepSeek-V3.2,bird,,,
bird_931,DeepSeek-V3.2,bird,,,
bird_932,DeepSeek-V3.2,bird,,,
bird_933,DeepSeek-V3.2,bird,,,
bird_934,DeepSeek-V3.2,bird,,,
bird_935,DeepSeek-V3.2,bird,,,
bird_936,DeepSeek-V3.2,bird,,,
bird_937,DeepSeek-V3.2,bird,,,
bird_938,DeepSeek-V3.2,bird,,,
bird_939,DeepSeek-V3.2,bird,,,
bird_940,DeepSeek-V3.2,bird,,,
bird_941,DeepSeek-V3.2,bird,,,
bird_942,DeepSeek-V3.2,bird,,,
bird_943,DeepSeek-V3.2,bird,,,
bird_944,DeepSeek-V3.2,bird,,,
bird_945,DeepSeek-V3.2,bird,,,
bird_946,DeepSeek-V3.2,bird,,,
bird_947,DeepSeek-V3.2,bird,,,
bird_948,DeepSeek-V3.2,bird,,,
bird_949,DeepSeek-V3.2,bird,,,
bird_950,DeepSeek-V3.2,bird,,,
bird_951,DeepSeek-V3.2,bird,,,
bird_952,DeepSeek-V3.2,bird,,,
bird_953,DeepSeek-V3.2,bird,,,
bird_954,DeepSeek-V3.2,bird,,,
bird_955,DeepSeek-V3.2,bird,,,
bird_956,DeepSeek-V3.2,bird,,,
bird_957,DeepSeek-V3.2,bird,,,
bird_958,DeepSeek-V3.2,bird,,,
bird_959,DeepSeek-V3.2,bird,,,
bird_960,DeepSeek-V3.2,bird,,,
bird_961,DeepSeek-V3.2,bird,,,
bird_962,DeepSeek-V3.2,bird,,,
bird_963,DeepSeek-V3.2,bird,,,
bird_964,DeepSeek-V3.2,bird,,,
bird_965,DeepSeek-V3.2,bird,,,
bird_966,DeepSeek-V3.2,bird,,,
bird_967,DeepSeek-V3.2,bird,,,
bird_968,DeepSeek-V3.2,bird,,,
bird_969,DeepSeek-V3.2,bird,,,
bird_970,DeepSeek-V3.2,bird,,,
bird_971,DeepSeek-V3.2,bird,,,
bird_972,DeepSeek-V3.2,bird,,,
bird_973,DeepSeek-V3.2,bird,,,
bird_974,DeepSeek-V3.2,bird,,,
bird_975,DeepSeek-V3.2,bird,,,
bird_976,DeepSeek-V3.2,bird,,,
bird_977,DeepSeek-V3.2,bird,,,
bird_978,DeepSeek-V3.2,bird,,,
bird_979,DeepSeek-V3.2,bird,,,
bird_980,DeepSeek-V3.2,bird,,,
bird_981,DeepSeek-V3.2,bird,,,
bird_982,DeepSeek-V3.2,bird,,,
bird_983,DeepSeek-V3.2,bird,,,
bird_984,DeepSeek-V3.2,bird,,,
bird_985,DeepSeek-V3.2,bird,,,
bird_986,DeepSeek-V3.2,bird,,,
bird_987,DeepSeek-V3.2,bird,,,
bird_988,DeepSeek-V3.2,bird,,,
bird_989,DeepSeek-V3.2,bird,,,
bird_990,DeepSeek-V3.2,bird,,,
bird_991,DeepSeek-V3.2,bird,,,
bird_992,DeepSeek-V3.2,bird,,,
bird_993,DeepSeek-V3.2,bird,,,
bird_994,DeepSeek-V3.2,bird,,,
bird_995,DeepSeek-V3.2,bird,,,
bird_996,DeepSeek-V3.2,bird,,,
bird_997,DeepSeek-V3.2,bird,,,
bird_998,DeepSeek-V3.2,bird,,,
bird_999,DeepSeek-V3.2,bird,,,
bird_1000,DeepSeek-V3.2,bird,,,
bird_1001,DeepSeek-V3.2,bird,,,
bird_1002,DeepSeek-V3.2,bird,,,
bird_1003,DeepSeek-V3.2,bird,,,
bird_1004,DeepSeek-V3.2,bird,,,
bird_1005,DeepSeek-V3.2,bird,,,
bird_1006,DeepSeek-V3.2,bird,,,
bird_1007,DeepSeek-V3.2,bird,,,
bird_1008,DeepSeek-V3.2,bird,,,
bird_1009,DeepSeek-V3.2,bird,,,
bird_1010,DeepSeek-V3.2,bird,,,
bird_1011,DeepSeek-V3.2,bird,,,
bird_1012,DeepSeek-V3.2,bird,,,
bird_1013,DeepSeek-V3.2,bird,,,
bird_1014,DeepSeek-V3.2,bird,,,
bird_1015,DeepSeek-V3.2,bird,,,
bird_1016,DeepSeek-V3.2,bird,,,
bird_1017,DeepSeek-V3.2,bird,,,
bird_1018,DeepSeek-V3.2,bird,,,
bird_1019,DeepSeek-V3.2,bird,,,
bird_1020,DeepSeek-V3.2,bird,,,
bird_1021,DeepSeek-V3.2,bird,,,
bird_1022,DeepSeek-V3.2,bird,,,
bird_1023,DeepSeek-V3.2,bird,,,
bird_1024,DeepSeek-V3.2,bird,,,
bird_1025,DeepSeek-V3.2,bird,,,
bird_1026,DeepSeek-V3.2,bird,,,
bird_1027,DeepSeek-V3.2,bird,,,
bird_1028,DeepSeek-V3.2,bird,,,
bird_1029,DeepSeek-V3.2,bird,,,
bird_1030,DeepSeek-V3.2,bird,,,
bird_1031,DeepSeek-V3.2,bird,,,
bird_1032,DeepSeek-V3.2,bird,,,
bird_1033,DeepSeek-V3.2,bird,,,
bird_1034,DeepSeek-V3.2,bird,,,
bird_1035,DeepSeek-V3.2,bird,,,
bird_1036,DeepSeek-V3.2,bird,,,
bird_1037,DeepSeek-V3.2,bird,,,
bird_1038,DeepSeek-V3.2,bird,,,
bird_1039,DeepSeek-V3.2,bird,,,
bird_1040,DeepSeek-V3.2,bird,,,
bird_1041,DeepSeek-V3.2,bird,,,
bird_1042,DeepSeek-V3.2,bird,,,
bird_1043,DeepSeek-V3.2,bird,,,
bird_1044,DeepSeek-V3.2,bird,,,
bird_1045,DeepSeek-V3.2,bird,,,
bird_1046,DeepSeek-V3.2,bird,,,
bird_1047,DeepSeek-V3.2,bird,,,
bird_1048,DeepSeek-V3.2,bird,,,
bird_1049,DeepSeek-V3.2,bird,,,
bird_1050,DeepSeek-V3.2,bird,,,
bird_1051,DeepSeek-V3.2,bird,,,
bird_1052,DeepSeek-V3.2,bird,,,
bird_1053,DeepSeek-V3.2,bird,,,
bird_1054,DeepSeek-V3.2,bird,,,
bird_1055,DeepSeek-V3.2,bird,,,
bird_1056,DeepSeek-V3.2,bird,,,
bird_1057,DeepSeek-V3.2,bird,,,
bird_1058,DeepSeek-V3.2,bird,,,
bird_1059,DeepSeek-V3.2,bird,,,
bird_1060,DeepSeek-V3.2,bird,,,
bird_1061,DeepSeek-V3.2,bird,,,
bird_1062,DeepSeek-V3.2,bird,,,
bird_1063,DeepSeek-V3.2,bird,,,
bird_1064,DeepSeek-V3.2,bird,,,
bird_1065,DeepSeek-V3.2,bird,,,
bird_1066,DeepSeek-V3.2,bird,,,
bird_1067,DeepSeek-V3.2,bird,,,
bird_1068,DeepSeek-V3.2,bird,,,
bird_1069,DeepSeek-V3.2,bird,,,
bird_1070,DeepSeek-V3.2,bird,,,
bird_1071,DeepSeek-V3.2,bird,,,
bird_1072,DeepSeek-V3.2,bird,,,
bird_1073,DeepSeek-V3.2,bird,,,
bird_1074,DeepSeek-V3.2,bird,,,
bird_1075,DeepSeek-V3.2,bird,,,
bird_1076,DeepSeek-V3.2,bird,,,
bird_1077,DeepSeek-V3.2,bird,,,
bird_1078,DeepSeek-V3.2,bird,,,
bird_1079,DeepSeek-V3.2,bird,,,
bird_1080,DeepSeek-V3.2,bird,,,
bird_1081,DeepSeek-V3.2,bird,,,
bird_1082,DeepSeek-V3.2,bird,,,
bird_1083,DeepSeek-V3.2,bird,,,
bird_1084,DeepSeek-V3.2,bird,,,
bird_1085,DeepSeek-V3.2,bird,,,
bird_1086,DeepSeek-V3.2,bird,,,
bird_1087,DeepSeek-V3.2,bird,,,
bird_1088,DeepSeek-V3.2,bird,,,
bird_1089,DeepSeek-V3.2,bird,,,
bird_1090,DeepSeek-V3.2,bird,,,
bird_1091,DeepSeek-V3.2,bird,,,
bird_1092,DeepSeek-V3.2,bird,,,
bird_1093,DeepSeek-V3.2,bird,,,
bird_1094,DeepSeek-V3.2,bird,,,
bird_1095,DeepSeek-V3.2,bird,,,
bird_1096,DeepSeek-V3.2,bird,,,
bird_1097,DeepSeek-V3.2,bird,,,
bird_1098,DeepSeek-V3.2,bird,,,
bird_1099,DeepSeek-V3.2,bird,,,
bird_1100,DeepSeek-V3.2,bird,,,
bird_1101,DeepSeek-V3.2,bird,,,
bird_1102,DeepSeek-V3.2,bird,,,
bird_1103,DeepSeek-V3.2,bird,,,
bird_1104,DeepSeek-V3.2,bird,,,
bird_1105,DeepSeek-V3.2,bird,,,
bird_1106,DeepSeek-V3.2,bird,,,
bird_1107,DeepSeek-V3.2,bird,,,
bird_1108,DeepSeek-V3.2,bird,,,
bird_1109,DeepSeek-V3.2,bird,,,
bird_1110,DeepSeek-V3.2,bird,,,
bird_1111,DeepSeek-V3.2,bird,,,
bird_1112,DeepSeek-V3.2,bird,,,
bird_1113,DeepSeek-V3.2,bird,,,
bird_1114,DeepSeek-V3.2,bird,,,
bird_1115,DeepSeek-V3.2,bird,,,
bird_1116,DeepSeek-V3.2,bird,,,
bird_1117,DeepSeek-V3.2,bird,,,
bird_1118,DeepSeek-V3.2,bird,,,
bird_1119,DeepSeek-V3.2,bird,,,
bird_1120,DeepSeek-V3.2,bird,,,
bird_1121,DeepSeek-V3.2,bird,,,
bird_1122,DeepSeek-V3.2,bird,,,
bird_1123,DeepSeek-V3.2,bird,,,
bird_1124,DeepSeek-V3.2,bird,,,
bird_1125,DeepSeek-V3.2,bird,,,
bird_1126,DeepSeek-V3.2,bird,,,
bird_1127,DeepSeek-V3.2,bird,,,
bird_1128,DeepSeek-V3.2,bird,,,
bird_1129,DeepSeek-V3.2,bird,,,
bird_1130,DeepSeek-V3.2,bird,,,
bird_1131,DeepSeek-V3.2,bird,,,
bird_1132,DeepSeek-V3.2,bird,,,
bird_1133,DeepSeek-V3.2,bird,,,
bird_1134,DeepSeek-V3.2,bird,,,
bird_1135,DeepSeek-V3.2,bird,,,
bird_1136,DeepSeek-V3.2,bird,,,
bird_1137,DeepSeek-V3.2,bird,,,
bird_1138,DeepSeek-V3.2,bird,,,
bird_1139,DeepSeek-V3.2,bird,,,
bird_1140,DeepSeek-V3.2,bird,,,
bird_1141,DeepSeek-V3.2,bird,,,
bird_1142,DeepSeek-V3.2,bird,,,
bird_1143,DeepSeek-V3.2,bird,,,
bird_1144,DeepSeek-V3.2,bird,,,
bird_1145,DeepSeek-V3.2,bird,,,
bird_1146,DeepSeek-V3.2,bird,,,
bird_1147,DeepSeek-V3.2,bird,,,
bird_1148,DeepSeek-V3.2,bird,,,
bird_1149,DeepSeek-V3.2,bird,,,
bird_1150,DeepSeek-V3.2,bird,,,
bird_1151,DeepSeek-V3.2,bird,,,
bird_1152,DeepSeek-V3.2,bird,,,
bird_1153,DeepSeek-V3.2,bird,,,
bird_1154,DeepSeek-V3.2,bird,,,
bird_1155,DeepSeek-V3.2,bird,,,
bird_1156,DeepSeek-V3.2,bird,,,
bird_1157,DeepSeek-V3.2,bird,,,
bird_1158,DeepSeek-V3.2,bird,,,
bird_1159,DeepSeek-V3.2,bird,,,
bird_1160,DeepSeek-V3.2,bird,,,
bird_1161,DeepSeek-V3.2,bird,,,
bird_1162,DeepSeek-V3.2,bird,,,
bird_1163,DeepSeek-V3.2,bird,,,
bird_1164,DeepSeek-V3.2,bird,,,
bird_1165,DeepSeek-V3.2,bird,,,
bird_1166,DeepSeek-V3.2,bird,,,
bird_1167,DeepSeek-V3.2,bird,,,
bird_1168,DeepSeek-V3.2,bird,,,
bird_1169,DeepSeek-V3.2,bird,,,
bird_1170,DeepSeek-V3.2,bird,,,
bird_1171,DeepSeek-V3.2,bird,,,
bird_1172,DeepSeek-V3.2,bird,,,
bird_1173,DeepSeek-V3.2,bird,,,
bird_1174,DeepSeek-V3.2,bird,,,
bird_1175,DeepSeek-V3.2,bird,,,
bird_1176,DeepSeek-V3.2,bird,,,
bird_1177,DeepSeek-V3.2,bird,,,
bird_1178,DeepSeek-V3.2,bird,,,
bird_1179,DeepSeek-V3.2,bird,,,
bird_1180,DeepSeek-V3.2,bird,,,
bird_1181,DeepSeek-V3.2,bird,,,
bird_1182,DeepSeek-V3.2,bird,,,
bird_1183,DeepSeek-V3.2,bird,,,
bird_1184,DeepSeek-V3.2,bird,,,
bird_1185,DeepSeek-V3.2,bird,,,
bird_1186,DeepSeek-V3.2,bird,,,
bird_1187,DeepSeek-V3.2,bird,,,
bird_1188,DeepSeek-V3.2,bird,,,
bird_1189,DeepSeek-V3.2,bird,,,
bird_1190,DeepSeek-V3.2,bird,,,
bird_1191,DeepSeek-V3.2,bird,,,
bird_1192,DeepSeek-V3.2,bird,,,
bird_1193,DeepSeek-V3.2,bird,,,
bird_1194,DeepSeek-V3.2,bird,,,
bird_1195,DeepSeek-V3.2,bird,,,
bird_1196,DeepSeek-V3.2,bird,,,
bird_1197,DeepSeek-V3.2,bird,,,
bird_1198,DeepSeek-V3.2,bird,,,
bird_1199,DeepSeek-V3.2,bird,,,
bird_1200,DeepSeek-V3.2,bird,,,
bird_1201,DeepSeek-V3.2,bird,,,
bird_1202,DeepSeek-V3.2,bird,,,
bird_1203,DeepSeek-V3.2,bird,,,
